      Wavelength  Normalized Flux
      [Angstrom]              [ ]
   1110.57358522       0.01801835
   1110.75882440       0.02588296
   1110.94409448       0.01744337
   1111.12939547       0.02462890
   1111.31472736       0.01658162
   1111.50009016       0.01870084
   1111.68548388       0.01747469
   1111.87090852       0.01687682
   1112.05636409       0.01731729
   1112.24185060       0.02060708
   1112.42736804       0.01790017
   1112.61291643       0.01826663
   1112.79849576       0.01053181
   1112.98410605       0.01039945
   1113.16974730       0.01331644
   1113.35541952       0.01524951
   1113.54112270       0.01878584
   1113.72685685       0.01215822
   1113.91262199       0.00946057
   1114.09841811       0.01747581
   1114.28424522       0.01143050
   1114.47010333       0.02441626
   1114.65599244       0.00883185
   1114.84191255       0.00329468
   1115.02786367       0.00781428
   1115.21384581       0.01164416
   1115.39985897       0.01078237
   1115.58590316       0.01497695
   1115.77197838       0.00813448
   1115.95808463       0.00740286
   1116.14422193       0.02060781
   1116.33039027       0.01478557
   1116.51658966       0.02064975
   1116.70282012       0.01145730
   1116.88908163       0.01074603
   1117.07537421       0.00796181
   1117.26169787       0.01499353
   1117.44805260       0.01512136
   1117.63443842       0.02317750
   1117.82085533       0.02447312
   1118.00730332       0.01001538
   1118.19378242       0.00982106
   1118.38029262       0.01621837
   1118.56683393       0.01952732
   1118.75340636       0.01990469
   1118.94000990       0.01932390
   1119.12664457       0.00847434
   1119.31331037       0.01276357
   1119.50000731       0.01483512
   1119.68673538       0.01287220
   1119.87349460       0.01325353
   1120.06028497       0.01914956
   1120.24710650       0.01230737
   1120.43395919       0.01927668
   1120.62084304       0.00802574
   1120.80775806       0.00666916
   1120.99470427       0.00802690
   1121.18168165       0.00762115
   1121.36869022       0.00378512
   1121.55572999       0.00658600
   1121.74280095       0.01336631
   1121.92990311       0.01306230
   1122.11703648       0.01449690
   1122.30420107       0.01140861
   1122.49139687       0.01193708
   1122.67862389       0.01203229
   1122.86588215       0.00848931
   1123.05317164       0.00918621
   1123.24049237       0.00881223
   1123.42784434       0.00848612
   1123.61522756       0.00698488
   1123.80264204       0.00604189
   1123.99008777       0.00802548
   1124.17756477       0.01189306
   1124.36507305       0.01000450
   1124.55261259       0.01328726
   1124.74018342       0.01136925
   1124.92778554       0.01637359
   1125.11541894       0.00471483
   1125.30308365       0.00192408
   1125.49077965       0.00441547
   1125.67850696       0.01057831
   1125.86626559       0.01006866
   1126.05405553       0.00810270
   1126.24187679       0.01461077
   1126.42972938       0.01221847
   1126.61761330       0.00885724
   1126.80552857       0.00983910
   1126.99347517       0.01585269
   1127.18145313       0.01759435
   1127.36946244       0.01780978
   1127.55750310       0.01083864
   1127.74557514       0.01166234
   1127.93367854       0.01741371
   1128.12181331       0.02412381
   1128.30997947       0.02286657
   1128.49817701       0.01014710
   1128.68640595       0.00668122
   1128.87466628       0.00786357
   1129.06295801       0.01072997
   1129.25128114       0.01062538
   1129.43963569       0.00624944
   1129.62802165       0.00941291
   1129.81643904       0.01217015
   1130.00488785       0.01545958
   1130.19336810       0.00686155
   1130.38187978       0.00868188
   1130.57042291       0.00636568
   1130.75899748       0.01028845
   1130.94760351       0.00802714
   1131.13624100       0.00704243
   1131.32490995       0.02008890
   1131.51361037       0.01054563
   1131.70234227       0.00505060
   1131.89110564       0.00624534
   1132.07990050       0.00682390
   1132.26872685       0.00277439
   1132.45758470       0.00912531
   1132.64647404       0.00952665
   1132.83539489       0.01047464
   1133.02434726       0.00649669
   1133.21333114       0.00646533
   1133.40234654       0.00732988
   1133.59139347       0.00852711
   1133.78047193       0.01041935
   1133.96958193       0.01072458
   1134.15872347       0.00235754
   1134.34789656       0.00561413
   1134.53710120       0.00771166
   1134.72633740       0.01491917
   1134.91560517       0.00899305
   1135.10490450       0.00490550
   1135.29423541       0.00664560
   1135.48359790       0.00656398
   1135.67299197       0.00950478
   1135.86241763       0.01452402
   1136.05187489       0.01029610
   1136.24136375       0.00900334
   1136.43088421       0.01164330
   1136.62043629       0.01063407
   1136.81001998       0.00986943
   1136.99963530       0.00893953
   1137.18928224       0.00396922
   1137.37896081       0.00867472
   1137.56867102       0.00584473
   1137.75841288       0.00655331
   1137.94818638       0.00288653
   1138.13799154       0.00403066
   1138.32782835       0.00555139
   1138.51769683       0.00826182
   1138.70759698       0.00813077
   1138.89752880       0.00226920
   1139.08749231       0.00370827
   1139.27748749       0.00485283
   1139.46751437       0.00407794
   1139.65757295       0.00249672
   1139.84766322       0.01061420
   1140.03778520       0.01175535
   1140.22793889       0.00596363
   1140.41812430       0.00125791
   1140.60834144       0.00491630
   1140.79859030       0.01267391
   1140.98887089       0.01335087
   1141.17918322       0.01328396
   1141.36952729       0.01231928
   1141.55990311       0.01369239
   1141.75031069       0.00893535
   1141.94075002       0.01050986
   1142.13122112       0.00884260
   1142.32172399       0.00551803
   1142.51225864       0.00694341
   1142.70282506       0.00639094
   1142.89342327       0.01039760
   1143.08405328       0.01090729
   1143.27471507       0.00767833
   1143.46540867       0.00363797
   1143.65613408       0.01125818
   1143.84689130       0.00794347
   1144.03768033       0.00764966
   1144.22850119       0.00678488
   1144.41935388       0.00796310
   1144.61023840       0.00871571
   1144.80115476       0.01144338
   1144.99210297       0.01014760
   1145.18308302       0.00748235
   1145.37409493       0.00167090
   1145.56513869      -0.00044233
   1145.75621433       0.00407252
   1145.94732183       0.00619128
   1146.13846121       0.00485227
   1146.32963247       0.00269267
   1146.52083562       0.00807287
   1146.71207066       0.00885395
   1146.90333759       0.00770650
   1147.09463643       0.00796544
   1147.28596718       0.00598004
   1147.47732984       0.00179121
   1147.66872442       0.00188877
   1147.86015092       0.00431165
   1148.05160935       0.01057201
   1148.24309972       0.00917907
   1148.43462203       0.00423339
   1148.62617628       0.00694865
   1148.81776248       0.00835561
   1149.00938064       0.00965789
   1149.20103076       0.00532097
   1149.39271284       0.00493386
   1149.58442690       0.00209325
   1149.77617293       0.00320104
   1149.96795095       0.00177673
   1150.15976095       0.00151607
   1150.35160295       0.00932939
   1150.54347695       0.00748570
   1150.73538295       0.00742168
   1150.92732095       0.00480915
   1151.11929098       0.00575227
   1151.31129302       0.00722278
   1151.50332709       0.01148506
   1151.69539319       0.01107497
   1151.88749132       0.00434738
   1152.07962150       0.00612718
   1152.27178372       0.00474614
   1152.46397800       0.00416439
   1152.65620433       0.00122425
   1152.84846272       0.00565410
   1153.04075318       0.00437193
   1153.23307572       0.00649492
   1153.42543033       0.00887640
   1153.61781703       0.00124242
   1153.81023582       0.00641692
   1154.00268670       0.00808035
   1154.19516968       0.00801638
   1154.38768477       0.00679662
   1154.58023197       0.00059454
   1154.77281128       0.00262550
   1154.96542272       0.00537991
   1155.15806628       0.00527407
   1155.35074197       0.00257820
   1155.54344981       0.00721204
   1155.73618978       0.00817244
   1155.92896190       0.00908194
   1156.12176618       0.00455173
   1156.31460262       0.00427478
   1156.50747122       0.00101529
   1156.70037199       0.00473662
   1156.89330493       0.00549582
   1157.08627006       0.00392385
   1157.27926737       0.00225083
   1157.47229687       0.00548884
   1157.66535857       0.00472734
   1157.85845247       0.00785269
   1158.05157858       0.00665229
   1158.24473690       0.00312168
   1158.43792744       0.00905818
   1158.63115020       0.00634478
   1158.82440519       0.00594674
   1159.01769242       0.00547673
   1159.21101188       0.00416673
   1159.40436359       0.00399854
   1159.59774755       0.00940555
   1159.79116377       0.00377166
   1159.98461224       0.00852308
   1160.17809298       0.00400795
   1160.37160600       0.00582375
   1160.56515129       0.00787028
   1160.75872887       0.00547476
   1160.95233873       0.00578527
   1161.14598088       0.00316824
   1161.33965534       0.00507668
   1161.53336210       0.00221343
   1161.72710117       0.00808225
   1161.92087255       0.00203432
   1162.11467625       0.00132949
   1162.30851228       0.00690309
   1162.50238064       0.00795321
   1162.69628134       0.00764748
   1162.89021438       0.00606592
   1163.08417976       0.00958513
   1163.27817750       0.00864969
   1163.47220760       0.00609718
   1163.66627006       0.00187088
   1163.86036488       0.00110716
   1164.05449209       0.00440500
   1164.24865167       0.00362348
   1164.44284364       0.00482859
   1164.63706799       0.00912213
   1164.83132475       0.00832085
   1165.02561390       0.00353805
   1165.21993546       0.00300874
   1165.41428944       0.00302597
   1165.60867583       0.00481710
   1165.80309464       0.00059727
   1165.99754589       0.00277336
   1166.19202956       0.00039924
   1166.38654568       0.00381564
   1166.58109424       0.00343083
   1166.77567525       0.00405368
   1166.97028871       0.00986237
   1167.16493464       0.00846186
   1167.35961303       0.00486582
   1167.55432389       0.00675312
   1167.74906723       0.00301543
   1167.94384305       0.00306270
   1168.13865136       0.00148734
   1168.33349217       0.00638808
   1168.52836547       0.00742880
   1168.72327128       0.00313129
   1168.91820959      -0.00301892
   1169.11318042       0.00525635
   1169.30818377       0.00490899
   1169.50321965       0.00765570
   1169.69828806       0.00545159
   1169.89338900       0.00590341
   1170.08852249       0.00771104
   1170.28368853       0.00216892
   1170.47888711       0.00402771
   1170.67411826       0.00417250
   1170.86938197       0.00233846
   1171.06467825       0.00326873
   1171.26000710       0.00368435
   1171.45536853       0.00058991
   1171.65076255       0.00484196
   1171.84618916       0.00544757
   1172.04164837       0.00149713
   1172.23714017       0.00209836
   1172.43266459       0.00499355
   1172.62822162       0.00567049
   1172.82381126       0.00375089
   1173.01943353       0.00363278
   1173.21508843       0.00000504
   1173.41077596       0.00286637
   1173.60649614       0.00152352
   1173.80224895       0.00584975
   1173.99803442       0.00178598
   1174.19385255       0.00065154
   1174.38970334       0.00355760
   1174.58558679       0.00426828
   1174.78150292       0.00336123
   1174.97745172       0.00419725
   1175.17343321       0.01053248
   1175.36944738       0.01014783
   1175.56549426       0.00618268
   1175.76157383       0.00291137
   1175.95768610       0.00110910
   1176.15383109       0.00251765
   1176.35000879      -0.00123919
   1176.54621922       0.00160615
   1176.74246237       0.00652583
   1176.93873826       0.00480907
   1177.13504688       0.00083400
   1177.33138824       0.00043161
   1177.52776236       0.00109032
   1177.72416923       0.00184492
   1177.92060886       0.00127510
   1178.11708125       0.00685142
   1178.31358642       0.00769695
   1178.51012436       0.00513687
   1178.70669508       0.00763008
   1178.90329859       0.00596966
   1179.09993490       0.00520608
   1179.29660400       0.00129734
   1179.49330590       0.00282335
   1179.69004062       0.00596262
   1179.88680815       0.00545002
   1180.08360849       0.00573435
   1180.28044167       0.00386165
   1180.47730767       0.00223072
   1180.67420652       0.00369037
   1180.87113820       0.00496963
   1181.06810273       0.00132659
   1181.26510011       0.00003737
   1181.46213036       0.00079909
   1181.65919346       0.00129194
   1181.85628944       0.00201316
   1182.05341829       0.00378153
   1182.25058002       0.00340570
   1182.44777464       0.00625557
   1182.64500214       0.00515622
   1182.84226255      -0.00040831
   1183.03955585      -0.00091690
   1183.23688207       0.00407121
   1183.43424120       0.00451516
   1183.63163324       0.00742570
   1183.82905821       0.00313761
   1184.02651611       0.00767790
   1184.22400695       0.00306009
   1184.42153072       0.00304730
   1184.61908745       0.00460889
   1184.81667712       0.00607641
   1185.01429975       0.00944933
   1185.21195534       0.00600219
   1185.40964391       0.00334354
   1185.60736544       0.00439409
   1185.80511996       0.00621317
   1186.00290745       0.00534531
   1186.20072794       0.00590139
   1186.39858143       0.00606001
   1186.59646792       0.00171627
   1186.79438741       0.00250346
   1186.99233991       0.00270639
   1187.19032544       0.00536020
   1187.38834398       0.00431925
   1187.58639556       0.00664880
   1187.78448017       0.00182662
   1187.98259781      -0.00024683
   1188.18074851       0.00161469
   1188.37893225       0.00167616
   1188.57714905       0.00699590
   1188.77539891       0.01198126
   1188.97368184       0.00833166
   1189.17199785       0.00688629
   1189.37034693       0.00709151
   1189.56872909       0.00417468
   1189.76714435       0.00705663
   1189.96559270       0.01238354
   1190.16407414       0.00781015
   1190.36258870       0.00836500
   1190.56113637       0.00778433
   1190.75971715       0.00853489
   1190.95833106       0.00542550
   1191.15697809       0.00615385
   1191.35565826       0.00751052
   1191.55437156       0.00421193
   1191.75311802       0.00559324
   1191.95189762       0.00527778
   1192.15071037       0.00503080
   1192.34955629       0.00959038
   1192.54843538       0.00757225
   1192.74734763       0.00930526
   1192.94629307       0.00879242
   1193.14527169       0.00669095
   1193.34428349       0.01680795
   1193.54332849       0.00854034
   1193.74240669       0.00832800
   1193.94151810       0.00722617
   1194.14066272       0.00566857
   1194.33984055       0.00768610
   1194.53905161       0.00409875
   1194.73829589       0.00618559
   1194.93757341       0.00621101
   1195.13688416       0.00805852
   1195.33622816       0.00939514
   1195.53560541       0.01082847
   1195.73501592       0.00878318
   1195.93445968       0.00752246
   1196.13393672       0.00750440
   1196.33344702       0.00332583
   1196.53299060       0.00440138
   1196.73256747       0.01059289
   1196.93217762       0.01387132
   1197.13182107       0.00778872
   1197.33149781       0.00344297
   1197.53120787       0.00804912
   1197.73095123       0.00830627
   1197.93072791       0.02170685
   1198.13053791       0.01366350
   1198.33038124       0.01517974
   1198.53025790       0.02311957
   1198.73016790       0.01743332
   1198.93011125       0.01607926
   1199.13008794       0.02417575
   1199.33009799       0.00995819
   1199.53014140       0.01686372
   1199.73021818       0.01158266
   1199.93032833       0.01289044
   1200.13047186       0.01955457
   1200.33064877       0.01562172
   1200.53085907       0.01062749
   1200.73110276       0.00683703
   1200.93137985       0.01208346
   1201.13169035       0.01465641
   1201.33203426       0.01811149
   1201.53241159       0.02251199
   1201.73282233       0.03089386
   1201.93326651       0.02191359
   1202.13374412       0.02142789
   1202.33425517       0.02968725
   1202.53479966       0.04422380
   1202.73537760       0.02580068
   1202.93598900       0.02929721
   1203.13663386       0.02215433
   1203.33731218       0.03430192
   1203.53802398       0.02613236
   1203.73876926       0.02829846
   1203.93954801       0.02583560
   1204.14036026       0.03181129
   1204.34120601       0.02541307
   1204.54208525       0.04124535
   1204.74299800       0.04284885
   1204.94394426       0.07687637
   1205.14492404       0.11182709
   1205.34593734       0.06344717
   1205.54698417       0.04688790
   1205.74806453       0.05619303
   1205.94917843       0.04461997
   1206.15032588       0.08830867
   1206.35150687       0.06989632
   1206.55272143       0.13623309
   1206.75396954       0.07568893
   1206.95525123       0.04910213
   1207.15656648       0.11176069
   1207.35791532       0.21353161
   1207.55929773       0.16064551
   1207.76071374       0.18608349
   1207.96216335       0.15128825
   1208.16364655       0.28099641
   1208.36516336       0.21905012
   1208.56671378       0.17760042
   1208.76829783       0.20091298
   1208.96991549       0.38247047
   1209.17156678       0.55091464
   1209.37325171       0.39282402
   1209.57497028       0.46901770
   1209.77672249       0.34567220
   1209.97850836       0.34533161
   1210.18032788       0.27182903
   1210.38218107       0.42667132
   1210.58406792       0.30653045
   1210.78598845       0.51485654
   1210.98794266       0.84413608
   1211.18993055       0.79402584
   1211.39195213       0.61479799
   1211.59400741       0.76471206
   1211.79609639       0.81621910
   1211.99821908       0.67923336
   1212.20037548       0.45905469
   1212.40256560       0.63640389
   1212.60478945       1.06365212
   1212.80704702       1.02761553
   1213.00933834       1.38540650
   1213.21166339       1.29718130
   1213.41402219       1.13053690
   1213.61641474       1.22908008
   1213.81884105       1.33558180
   1214.02130113       1.72083420
   1214.22379497       1.62973152
   1214.42632259       1.68787146
   1214.62888399       1.85838092
   1214.83147918       1.75348670
   1215.03410816       1.95008437
   1215.23677093       1.86634084
   1215.43946751       1.77192366
   1215.64219790       1.86804321
   1215.84496210       2.10109264
   1216.04776013       2.01284373
   1216.25059198       1.97755652
   1216.45345766       1.98407556
   1216.65635717       1.98398213
   1216.85929053       1.92076313
   1217.06225774       1.92611000
   1217.26525881       1.94105427
   1217.46829373       2.07019746
   1217.67136252       2.20867122
   1217.87446518       2.28501556
   1218.07760172       2.28649936
   1218.28077213       2.28589861
   1218.48397644       2.27137852
   1218.68721464       2.21106197
   1218.89048674       2.23038947
   1219.09379275       2.23026666
   1219.29713266       2.24031962
   1219.50050649       2.21253096
   1219.70391425       2.26151455
   1219.90735593       2.23200933
   1220.11083154       2.20877937
   1220.31434109       2.18139417
   1220.51788459       2.17506712
   1220.72146204       2.22322648
   1220.92507344       2.08676841
   1221.12871881       2.05514523
   1221.33239814       2.15126567
   1221.53611145       2.09134392
   1221.73985873       2.14338052
   1221.94364000       2.12673144
   1222.14745526       2.18784190
   1222.35130451       2.18462423
   1222.55518777       2.18984453
   1222.75910503       2.12030844
   1222.96305630       2.10196863
   1223.16704160       2.14972757
   1223.37106091       2.14375351
   1223.57511426       2.15053727
   1223.77920164       2.13160103
   1223.98332306       2.15033455
   1224.18747853       2.13930351
   1224.39166805       2.08637774
   1224.59589163       2.13304167
   1224.80014928       2.09647385
   1225.00444099       2.11266637
   1225.20876678       2.10550369
   1225.41312664       2.08978382
   1225.61752060       2.07524289
   1225.82194864       2.09224641
   1226.02641079       2.09832935
   1226.23090704       2.08671370
   1226.43543739       2.08219160
   1226.64000187       2.04258273
   1226.84460046       2.04887084
   1227.04923318       1.99220115
   1227.25390003       2.05919725
   1227.45860102       2.08503347
   1227.66333615       2.05011901
   1227.86810543       2.04937401
   1228.07290886       1.95794853
   1228.27774646       1.99017520
   1228.48261822       1.97653350
   1228.68752415       1.96604507
   1228.89246426       2.01917393
   1229.09743856       2.04627041
   1229.30244704       2.03968283
   1229.50748972       2.03106028
   1229.71256660       1.99127756
   1229.91767768       1.96222943
   1230.12282298       1.96735874
   1230.32800249       2.00953901
   1230.53321622       1.98211819
   1230.73846419       1.98615021
   1230.94374639       2.01604920
   1231.14906283       2.03620414
   1231.35441351       2.00043397
   1231.55979845       2.00881363
   1231.76521764       2.02163629
   1231.97067110       2.01761606
   1232.17615883       2.03535859
   1232.38168083       2.04475457
   1232.58723711       2.07275265
   1232.79282768       2.09944563
   1232.99845254       2.10660805
   1233.20411169       2.11830278
   1233.40980515       1.98838301
   1233.61553292       2.08473073
   1233.82129500       2.12382346
   1234.02709141       2.15451436
   1234.23292214       2.13393325
   1234.43878720       2.11639238
   1234.64468660       2.05550850
   1234.85062034       1.97613461
   1235.05658843       1.97498600
   1235.26259087       1.98406867
   1235.46862768       2.06786585
   1235.67469885       1.99691087
   1235.88080439       2.07387438
   1236.08694431       2.08371362
   1236.29311862       2.05412519
   1236.49932731       1.95793172
   1236.70557040       1.98668268
   1236.91184789       1.99522858
   1237.11815978       1.91810649
   1237.32450609       1.95824834
   1237.53088681       1.90961978
   1237.73730196       1.90845077
   1237.94375154       2.05992796
   1238.15023555       2.04353786
   1238.35675400       1.98594066
   1238.56330690       1.99331452
   1238.76989425       1.96797537
   1238.97651606       1.96921824
   1239.18317234       1.95380167
   1239.38986308       2.01073602
   1239.59658830       2.02533109
   1239.80334799       1.94260773
   1240.01014218       1.87345212
   1240.21697086       1.93131253
   1240.42383403       1.89670768
   1240.63073171       1.84331098
   1240.83766390       1.88063354
   1241.04463061       1.86715516
   1241.25163183       1.82634352
   1241.45866759       1.82655788
   1241.66573787       1.89204099
   1241.87284270       1.91039277
   1242.07998207       1.87286019
   1242.28715599       1.87249228
   1242.49436446       1.81826872
   1242.70160750       1.83942162
   1242.90888510       1.78742709
   1243.11619728       1.83231225
   1243.32354403       1.79830556
   1243.53092537       1.78481219
   1243.73834130       1.77056095
   1243.94579183       1.74325340
   1244.15327695       1.72275281
   1244.36079669       1.71974836
   1244.56835104       1.69706264
   1244.77594001       1.68479795
   1244.98356360       1.68824314
   1245.19122183       1.59883277
   1245.39891469       1.64223504
   1245.60664219       1.63440580
   1245.81440434       1.70042301
   1246.02220115       1.68521904
   1246.23003261       1.67465759
   1246.43789874       1.63806928
   1246.64579954       1.63205959
   1246.85373502       1.63379291
   1247.06170518       1.60075954
   1247.26971003       1.59419938
   1247.47774958       1.55301520
   1247.68582382       1.59161841
   1247.89393277       1.54563854
   1248.10207643       1.52521274
   1248.31025481       1.57603331
   1248.51846792       1.56218549
   1248.72671575       1.58129720
   1248.93499832       1.57926748
   1249.14331562       1.57491187
   1249.35166768       1.57522746
   1249.56005448       1.51565621
   1249.76847605       1.47327008
   1249.97693238       1.47226052
   1250.18542348       1.52457559
   1250.39394935       1.49476886
   1250.60251000       1.50464769
   1250.81110545       1.54035029
   1251.01973568       1.55076558
   1251.22840071       1.50916320
   1251.43710055       1.53765733
   1251.64583520       1.50407402
   1251.85460466       1.51859852
   1252.06340895       1.53038245
   1252.27224806       1.48349363
   1252.48112201       1.50493789
   1252.69003080       1.49365280
   1252.89897443       1.49654758
   1253.10795291       1.50018035
   1253.31696625       1.49397677
   1253.52601445       1.48796154
   1253.73509753       1.47807881
   1253.94421547       1.48559359
   1254.15336830       1.49133805
   1254.36255601       1.48946364
   1254.57177861       1.47228205
   1254.78103611       1.45368785
   1254.99032851       1.45856896
   1255.19965582       1.46748571
   1255.40901805       1.45424461
   1255.61841520       1.45924018
   1255.82784727       1.44178625
   1256.03731428       1.40241732
   1256.24681623       1.43576923
   1256.45635311       1.42930817
   1256.66592495       1.45072725
   1256.87553175       1.45224381
   1257.08517351       1.41968857
   1257.29485023       1.44080587
   1257.50456193       1.44647492
   1257.71430860       1.43285395
   1257.92409026       1.38839259
   1258.13390692       1.40763157
   1258.34375856       1.43406173
   1258.55364521       1.45772602
   1258.76356687       1.43556843
   1258.97352355       1.44905289
   1259.18351524       1.40503640
   1259.39354196       1.43600553
   1259.60360371       1.39208202
   1259.81370050       1.39402515
   1260.02383233       1.39077414
   1260.23399921       1.38101800
   1260.44420114       1.39582179
   1260.65443814       1.38724399
   1260.86471020       1.36963554
   1261.07501734       1.41894488
   1261.28535955       1.38902021
   1261.49573685       1.40314012
   1261.70614924       1.40279677
   1261.91659672       1.42197504
   1262.12707931       1.39842322
   1262.33759700       1.38689781
   1262.54814981       1.40521924
   1262.75873773       1.40266541
   1262.96936079       1.37398029
   1263.18001897       1.39134533
   1263.39071229       1.35559023
   1263.60144075       1.38052695
   1263.81220436       1.36898502
   1264.02300313       1.35044888
   1264.23383705       1.36199971
   1264.44470614       1.35848462
   1264.65561041       1.35986976
   1264.86654985       1.33230861
   1265.07752448       1.33985393
   1265.28853429       1.33464178
   1265.49957930       1.33130425
   1265.71065952       1.28900781
   1265.92177494       1.29515786
   1266.13292557       1.30363328
   1266.34411142       1.31430344
   1266.55533250       1.30539813
   1266.76658881       1.26856118
   1266.97788035       1.28978851
   1267.18920714       1.26540095
   1267.40056918       1.24732249
   1267.61196647       1.25239281
   1267.82339902       1.27889647
   1268.03486683       1.25110910
   1268.24636992       1.23641288
   1268.45790829       1.25709215
   1268.66948194       1.27364959
   1268.88109088       1.22961900
   1269.09273511       1.22664204
   1269.30441465       1.22361344
   1269.51612949       1.19102151
   1269.72787965       1.16243590
   1269.93966513       1.17102177
   1270.15148593       1.18156791
   1270.36334206       1.18631450
   1270.57523353       1.18629509
   1270.78716034       1.16460964
   1270.99912250       1.16498301
   1271.21112001       1.15119183
   1271.42315289       1.15468628
   1271.63522113       1.18041442
   1271.84732474       1.15048770
   1272.05946373       1.15597765
   1272.27163811       1.13462681
   1272.48384787       1.15253340
   1272.69609303       1.15144884
   1272.90837360       1.15538233
   1273.12068957       1.14121081
   1273.33304095       1.15049696
   1273.54542775       1.14253584
   1273.75784998       1.15094746
   1273.97030764       1.13905060
   1274.18280073       1.12757943
   1274.39532927       1.13879576
   1274.60789326       1.13546148
   1274.82049270       1.09189689
   1275.03312761       1.10496118
   1275.24579798       1.10717675
   1275.45850382       1.12809242
   1275.67124514       1.11624983
   1275.88402195       1.10938393
   1276.09683424       1.09260559
   1276.30968203       1.13084237
   1276.52256533       1.12737181
   1276.73548413       1.09581231
   1276.94843845       1.10150029
   1277.16142828       1.09564629
   1277.37445365       1.09080217
   1277.58751454       1.10869582
   1277.80061097       1.10600343
   1278.01374295       1.09973427
   1278.22691047       1.11437876
   1278.44011355       1.12496915
   1278.65335219       1.12853731
   1278.86662640       1.09212917
   1279.07993618       1.08785621
   1279.29328155       1.10020816
   1279.50666249       1.09439943
   1279.72007903       1.12433964
   1279.93353116       1.12085109
   1280.14701890       1.10499848
   1280.36054225       1.09385112
   1280.57410121       1.11809423
   1280.78769579       1.11563631
   1281.00132600       1.10083348
   1281.21499184       1.11984575
   1281.42869332       1.11823440
   1281.64243045       1.10302119
   1281.85620322       1.11310940
   1282.07001165       1.12603815
   1282.28385575       1.10455391
   1282.49773551       1.09335888
   1282.71165095       1.09908499
   1282.92560206       1.09963882
   1283.13958887       1.06667086
   1283.35361136       1.07549210
   1283.56766955       1.07276215
   1283.78176345       1.06751541
   1283.99589306       1.06113769
   1284.21005838       1.05862839
   1284.42425943       1.08288483
   1284.63849620       1.09595223
   1284.85276871       1.08075605
   1285.06707695       1.10386495
   1285.28142094       1.09923087
   1285.49580069       1.09897973
   1285.71021619       1.10270873
   1285.92466746       1.09333727
   1286.13915449       1.07681640
   1286.35367730       1.05233525
   1286.56823589       1.05523437
   1286.78283027       1.08246702
   1286.99746044       1.10293155
   1287.21212642       1.08289996
   1287.42682820       1.08818096
   1287.64156578       1.09144234
   1287.85633919       1.11205596
   1288.07114842       1.12136363
   1288.28599348       1.13327356
   1288.50087437       1.09300091
   1288.71579111       1.08266863
   1288.93074369       1.08632701
   1289.14573213       1.10932634
   1289.36075643       1.10272765
   1289.57581659       1.10255840
   1289.79091262       1.11187140
   1290.00604453       1.09521294
   1290.22121232       1.09566270
   1290.43641600       1.10987891
   1290.65165558       1.10467278
   1290.86693105       1.12179683
   1291.08224244       1.13127308
   1291.29758974       1.11454282
   1291.51297295       1.12656817
   1291.72839209       1.13011805
   1291.94384717       1.09672218
   1292.15933818       1.11435712
   1292.37486513       1.08920746
   1292.59042803       1.09787100
   1292.80602689       1.11196514
   1293.02166171       1.12709359
   1293.23733249       1.12457432
   1293.45303925       1.12892218
   1293.66878199       1.13364600
   1293.88456071       1.13724508
   1294.10037542       1.11617843
   1294.31622613       1.14197828
   1294.53211284       1.14891396
   1294.74803556       1.11044944
   1294.96399430       1.12404856
   1295.17998906       1.13494824
   1295.39601984       1.10684398
   1295.61208666       1.12526722
   1295.82818952       1.13002870
   1296.04432842       1.16559856
   1296.26050338       1.15764073
   1296.47671439       1.17461389
   1296.69296146       1.17935726
   1296.90924460       1.17605542
   1297.12556382       1.16933662
   1297.34191912       1.16276612
   1297.55831051       1.19249181
   1297.77473799       1.15705953
   1297.99120156       1.13604536
   1298.20770125       1.17463775
   1298.42423704       1.15687593
   1298.64080896       1.17461272
   1298.85741699       1.16574101
   1299.07406116       1.17746206
   1299.29074146       1.18041216
   1299.50745790       1.21553746
   1299.72421049       1.20896288
   1299.94099923       1.22407042
   1300.15782413       1.20529050
   1300.37468520       1.17513883
   1300.59158244       1.19055069
   1300.80851586       1.17860430
   1301.02548546       1.20927456
   1301.24249125       1.21382779
   1301.45953324       1.19852225
   1301.67661142       1.17410904
   1301.89372582       1.18655594
   1302.11087643       1.19716431
   1302.32806326       1.20415630
   1302.54528631       1.23873828
   1302.76254560       1.23315630
   1302.97984112       1.19722639
   1303.19717289       1.21107042
   1303.41454091       1.23702699
   1303.63194519       1.23251796
   1303.84938572       1.20193435
   1304.06686253       1.22270818
   1304.28437561       1.23555441
   1304.50192497       1.22119076
   1304.71951062       1.17720608
   1304.93713255       1.18851110
   1305.15479079       1.20830794
   1305.37248533       1.22658800
   1305.59021619       1.24021926
   1305.80798335       1.22480346
   1306.02578685       1.19966922
   1306.24362667       1.18610898
   1306.46150282       1.15679533
   1306.67941532       1.14466217
   1306.89736416       1.14808500
   1307.11534936       1.13397719
   1307.33337091       1.14557304
   1307.55142883       1.16633605
   1307.76952312       1.20357675
   1307.98765379       1.18500916
   1308.20582084       1.18045740
   1308.42402428       1.17879031
   1308.64226412       1.19776271
   1308.86054036       1.17419481
   1309.07885300       1.15382511
   1309.29720206       1.15809645
   1309.51558754       1.14329257
   1309.73400945       1.17295368
   1309.95246779       1.16774037
   1310.17096256       1.14867547
   1310.38949378       1.14757178
   1310.60806145       1.14618317
   1310.82666557       1.13674601
   1311.04530616       1.14666482
   1311.26398322       1.15555886
